 0.000000000000e+00  2.032718260865e-01 
 3.156853120000e-10  2.032718260878e-01 
 6.313706240000e-10  2.032718260895e-01 
 1.262741248000e-09  2.032718260916e-01 
 2.525482496000e-09  2.032718260965e-01 
 5.050964992000e-09  2.032718261028e-01 
 1.010192998400e-08  2.032718260778e-01 
 2.020385996800e-08  2.032718260481e-01 
 4.040771993600e-08  2.032718260511e-01 
 7.197625113600e-08  2.032718261118e-01 
 1.035447823360e-07  2.032718263253e-01 
 1.351133135360e-07  2.032718263519e-01 
 1.666818447360e-07  2.032718264195e-01 
 1.982503759360e-07  2.032718266626e-01 
 2.298189071360e-07  2.032718267868e-01 
 2.613874383360e-07  2.032718268683e-01 
 2.929559695360e-07  2.032718269414e-01 
 3.245245007360e-07  2.032718270006e-01 
 3.560930319360e-07  2.032718270495e-01 
 3.876615631360e-07  2.032718271126e-01 
 4.192300943360e-07  2.032718271794e-01 
 4.507986255360e-07  2.032718271871e-01 
 4.823671567360e-07  2.032718272267e-01 
 5.139356879360e-07  2.032718273446e-01 
 5.455042191360e-07  2.032718274007e-01 
 5.770727503360e-07  2.032718274115e-01 
 6.086412815360e-07  2.032718275408e-01 
 6.402098127360e-07  2.032718276233e-01 
 6.717783439360e-07  2.032718276257e-01 
 7.033468751360e-07  2.032718276989e-01 
 7.349154063360e-07  2.032718277411e-01 
 7.664839375360e-07  2.032718278109e-01 
 7.980524687360e-07  2.032718278362e-01 
 8.296209999360e-07  2.032718278287e-01 
 8.611895311360e-07  2.032718279078e-01 
 8.927580623360e-07  2.032718279429e-01 
 9.243265935360e-07  2.032718279664e-01 
 9.558951247360e-07  2.032718280280e-01 
 9.874636559360e-07  2.032718280270e-01 
 1.019032187136e-06  2.032718280260e-01 
 1.050600718336e-06  2.032718280302e-01 
 1.082169249536e-06  2.032718279921e-01 
 1.113737780736e-06  2.032718279815e-01 
 1.145306311936e-06  2.032718280026e-01 
 1.176874843136e-06  2.032718280644e-01 
 1.208443374336e-06  2.032718280416e-01 
 1.240011905536e-06  2.032718280617e-01 
 1.271580436736e-06  2.032718281820e-01 
 1.303148967936e-06  2.032718281528e-01 
 1.334717499136e-06  2.032718281354e-01 
 1.366286030336e-06  2.032718281886e-01 
 1.397854561536e-06  2.032718281806e-01 
 1.429423092736e-06  2.032718281720e-01 
 1.460991623936e-06  2.032718281414e-01 
 1.492560155136e-06  2.032718281263e-01 
 1.524128686336e-06  2.032718281600e-01 
 1.555697217536e-06  2.032718281757e-01 
 1.587265748736e-06  2.032718281749e-01 
 1.618834279936e-06  2.032718281661e-01 
 1.650402811136e-06  2.032718281817e-01 
 1.681971342336e-06  2.032718281987e-01 
 1.713539873536e-06  2.032718281895e-01 
 1.745108404736e-06  2.032718282019e-01 
 1.776676935936e-06  2.032718281961e-01 
 1.808245467136e-06  2.032718282298e-01 
 1.839813998336e-06  2.032718282694e-01 
 1.871382529536e-06  2.032718282669e-01 
 1.902951060736e-06  2.032718283042e-01 
 1.934519591936e-06  2.032718283013e-01 
 1.966088123136e-06  2.032718283212e-01 
 1.997656654336e-06  2.032718283448e-01 
 2.029225185536e-06  2.032718283802e-01 
 2.060793716736e-06  2.032718284171e-01 
 2.092362247936e-06  2.032718284123e-01 
 2.123930779136e-06  2.032718284282e-01 
 2.155499310336e-06  2.032718283837e-01 
 2.187067841536e-06  2.032718283762e-01 
 2.218636372736e-06  2.032718284026e-01 
 2.250204903936e-06  2.032718283873e-01 
 2.281773435136e-06  2.032718284032e-01 
 2.313341966336e-06  2.032718283889e-01 
 2.344910497536e-06  2.032718283549e-01 
 2.376479028736e-06  2.032718283680e-01 
 2.408047559936e-06  2.032718283448e-01 
 2.439616091136e-06  2.032718283330e-01 
 2.471184622336e-06  2.032718283633e-01 
 2.502753153536e-06  2.032718283668e-01 
 2.534321684736e-06  2.032718283848e-01 
 2.565890215936e-06  2.032718283732e-01 
 2.597458747136e-06  2.032718283234e-01 
 2.629027278336e-06  2.032718283008e-01 
 2.660595809536e-06  2.032718282890e-01 
 2.692164340736e-06  2.032718282701e-01 
 2.723732871936e-06  2.032718282110e-01 
 2.755301403136e-06  2.032718281745e-01 
 2.786869934336e-06  2.032718281950e-01 
 2.818438465536e-06  2.032718282055e-01 
 2.850006996736e-06  2.032718281966e-01 
 2.881575527936e-06  2.032718282109e-01 
 2.913144059136e-06  2.032718282026e-01 
 2.944712590336e-06  2.032718281824e-01 
 2.976281121536e-06  2.032718282041e-01 
 3.007849652736e-06  2.032718282111e-01 
 3.039418183936e-06  2.032718282313e-01 
